sku,name,category,price,rating,inventory,sales_volume
c139b099cfb2,Product c139b099,ferramentas_jardim,24.0,5.0,100,1
e2600770da5c,Product e2600770,informatica_acessorios,69.9,4.0,100,1
5411e9269501,Product 5411e926,papelaria,109.0,4.0,100,1
b99e2a514ed0,Product b99e2a51,automotivo,52.4,4.0,100,2
8684bd8f93b4,Product 8684bd8f,utilidades_domesticas,69.0,5.0,100,1
caa1675deee5,Product caa1675d,eletronicos,74.31,4.5,100,2
777d2e438a1b,Product 777d2e43,cama_mesa_banho,68.5,2.0,100,1
e7cc48a9daff,Product e7cc48a9,telefonia,177.81,3.6,100,52
9b7f6da9aa9f,Product 9b7f6da9,utilidades_domesticas,35.0,5.0,100,1
810e2944bca9,Product 810e2944,moveis_decoracao,78.0,3.6,100,9
9b462e55a70e,Product 9b462e55,construcao_ferramentas_construcao,32.0,1.0,100,1
3777da5a4d01,Product 3777da5a,construcao_ferramentas_construcao,289.0,5.0,100,2
dd566bfbebab,Product dd566bfb,moveis_decoracao,35.0,5.0,100,2
d88262560636,Product d8826256,beleza_saude,21.0,5.0,100,2
f91ca402b639,Product f91ca402,beleza_saude,229.9,5.0,100,1
a5e28e21acf7,Product a5e28e21,informatica_acessorios,39.0,5.0,100,1
e1bf2f209fd2,Product e1bf2f20,pet_shop,168.99,5.0,100,1
f4685661dba7,Product f4685661,you drink,29.99,5.0,100,1
7e503dc4ddcb,Product 7e503dc4,construction_tools_construction,37.5,5.0,100,1
0e8dd4723ed0,Product 0e8dd472,food,100.0,5.0,100,2
952e73f7e8be,Product 952e73f7,bed_table_bath,59.0,4.0,100,4
62c89abe1afe,Product 62c89abe,perfumery,244.0,5.0,100,3
6ba64cfa6887,Product 6ba64cfa,sport_leisure,44.9,5.0,100,1
9da950e8c8c4,Product 9da950e8,cool_stuff,209.99,5.0,100,1
f16d2a82f9aa,Product f16d2a82,sport_leisure,79.0,5.0,100,1
5adf9ead456c,Product 5adf9ead,bed_table_bath,19.9,5.0,100,2
183c95ad186f,Product 183c95ad,fashion_bags_e_acessorios,49.9,3.5,100,2
a08f2d7eacff,Product a08f2d7e,furniture_decoracao,18.99,5.0,100,2
e2055b97e82d,Product e2055b97,construction_tools_construction,129.99,4.0,100,1
73d29abf6531,Product 73d29abf,beauty_health,29.8,5.0,100,1
b73091f98b81,Product b73091f9,fashion_underwear_e_moda_praia,59.9,1.0,100,1
3adde396ccd2,Product 3adde396,furniture_decoracao,169.0,4.0,100,1
49cd59957f1c,Product 49cd5995,you drink,49.99,1.0,100,1
687578da8cc5,Product 687578da,automotive,145.99,5.0,100,1
669386709be2,Product 66938670,automotive,49.9,5.0,100,1
972c34115d85,Product 972c3411,beauty_health,228.0,5.0,100,1
433c39faf982,Product 433c39fa,construction_tools_construction,149.0,5.0,100,1
b5e04fdc949e,Product b5e04fdc,you drink,59.9,4.0,100,1
9162da2ae9d5,Product 9162da2a,telephony,39.9,4.0,100,1
cd2c0529e450,Product cd2c0529,bed_table_bath,69.9,5.0,100,1
90dbd461e405,Product 90dbd461,party_articles,90.0,5.0,100,2
8ccaa3f8b171,Product 8ccaa3f8,furniture_decoracao,18.9,1.0,100,1
a0d20b18f2a0,Product a0d20b18,furniture_decoracao,49.9,5.0,100,6
72ca7a219f9f,Product 72ca7a21,stationery shop,118.0,5.0,100,1
00fefaf41156,Product 00fefaf4,sport_leisure,13.99,5.0,100,1
514171f9d45a,Product 514171f9,portateis_casa_forno_e_cafe,38.71,1.0,100,1
3e19791ee3fa,Product 3e19791e,automotive,161.0,4.0,100,1
07ffc018eaf2,Product 07ffc018,construction_tools_garden,28.45,1.0,100,1
b5fc56b0fd1d,Product b5fc56b0,general_interest_books,87.9,4.0,100,1
b7f66bbeb513,Product b7f66bbe,bed_table_bath,79.9,5.0,100,1
9291bd341e47,Product 9291bd34,house_construction,548.06,4.0,100,1
193c2cb87c66,Product 193c2cb8,bed_table_bath,49.0,5.0,100,1
79366d6a24de,Product 79366d6a,portable appliances,193.0,5.0,100,1
3207053643b6,Product 32070536,domestic_utilities,30.0,3.0,100,1
bb50f2e236e5,Product bb50f2e2,beauty_health,330.0,4.6,100,26
8983a3b14930,Product 8983a3b1,informatica_acessorios,99.0,5.0,100,2
e7ce29342574,Product e7ce2934,domestic_utilities,69.9,5.0,100,1
423b46d7ff81,Product 423b46d7,watches_gifts,55.0,5.0,100,2
d35839b7d99e,Product d35839b7,stationery shop,29.7,5.0,100,1
83caf799100f,Product 83caf799,domestic_utilities,34.0,5.0,100,1
6d0d465294cd,Product 6d0d4652,furniture_room,159.0,4.0,100,1
0a1ca683d91a,Product 0a1ca683,perfumery,81.35,4.5,100,2
1954739d8462,Product 1954739d,portateis_kitchen_e_food_preparators,102.9,4.0,100,1
dc4f0da054d6,Product dc4f0da0,furniture_decoracao,145.0,4.0,100,1
53e364927f09,Product 53e36492,beauty_health,100.0,5.0,100,1
060f0122cdc8,Product 060f0122,watches_gifts,49.0,4.5,100,2
25e4d8fec8c2,Product 25e4d8fe,automotive,229.9,5.0,100,1
73fdc89a7474,Product 73fdc89a,automotive,249.9,4.0,100,1
966417aeccf6,Product 966417ae,automotive,50.0,5.0,100,1
1fb586196a6e,Product 1fb58619,sport_leisure,44.0,5.0,100,1
7ff5f712c2c3,Product 7ff5f712,domestic_utilities,24.62,5.0,100,2
bf040689dafc,Product bf040689,sport_leisure,55.8,5.0,100,1
6c8b2975a4a0,Product 6c8b2975,garden_tools,50.0,4.7,100,3
77fdeb8d4f75,Product 77fdeb8d,bed_table_bath,109.99,3.0,100,1
36eabbbffe42,Product 36eabbbf,telephony,39.99,1.0,100,1
fd85f34d70ed,Product fd85f34d,general,29.99,5.0,100,2
9ada4c8f4e07,Product 9ada4c8f,furniture_decoracao,154.9,4.5,100,2
10244e4307f7,Product 10244e43,bed_table_bath,79.0,4.5,100,2
8e47225b2e31,Product 8e47225b,electronics,64.99,5.0,100,1
ae8465400218,Product ae846540,cool_stuff,34.99,5.0,100,1
be812bad7543,Product be812bad,beauty_health,135.0,5.0,100,1
540ddaba57a1,Product 540ddaba,beauty_health,229.9,5.0,100,1
cb43d652e4e0,Product cb43d652,domestic_utilities,169.0,5.0,100,1
524c471f4a58,Product 524c471f,stationery shop,15.99,5.0,100,1
0de92952548b,Product 0de92952,beauty_health,22.9,4.0,100,1
a5c703d39e28,Product a5c703d3,you drink,100.0,5.0,100,1
6a5df7852deb,Product 6a5df785,beauty_health,69.9,5.0,100,1
68b92c941d40,Product 68b92c94,bed_table_bath,159.9,5.0,100,1
ec246911ea63,Product ec246911,musical_instruments,16.9,5.0,100,1
eed58af018f0,Product eed58af0,sport_leisure,27.93,3.0,100,1
fe9dfbe7f974,Product fe9dfbe7,beauty_health,319.29,5.0,100,1
9324d11d98d7,Product 9324d11d,pet_shop,99.9,4.0,100,1
8683af6cf14f,Product 8683af6c,domestic_utilities,36.9,4.0,100,1
bf2f8d918c34,Product bf2f8d91,watches_gifts,300.0,5.0,100,1
9c98b59719a7,Product 9c98b597,stationery shop,139.9,5.0,100,1
723e69796165,Product 723e6979,pet_shop,148.0,5.0,100,1
694cbe624717,Product 694cbe62,telephony,24.99,5.0,100,1
29ef8f163a85,Product 29ef8f16,sport_leisure,171.9,5.0,100,1
cf2653cf76be,Product cf2653cf,christmas_articles,8.59,4.0,100,1
29dde5020c59,Product 29dde502,furniture_cozinha_area_de_servico_jantar_e_jardim,67.9,5.0,100,1
ac0bb4405e96,Product ac0bb440,toys,149.99,4.0,100,1
9a4b54310a69,Product 9a4b5431,domestic_utilities,5.9,1.0,100,4
218d038ff5f2,Product 218d038f,beauty_health,7.8,5.0,100,1
14d8c1bbd5f3,Product 14d8c1bb,general_interest_books,31.0,1.0,100,1
53e695484b71,Product 53e69548,diapers_hygiene,139.89,5.0,100,1
5fd295ecaf1c,Product 5fd295ec,construction_tools_garden,128.0,5.0,100,1
569ffd16f803,Product 569ffd16,furniture_decoracao,16.9,5.0,100,1
08ba0b9a5d17,Product 08ba0b9a,watches_gifts,229.0,5.0,100,1
6cc6509fe96a,Product 6cc6509f,beauty_health,20.0,5.0,100,2
e30a07181e23,Product e30a0718,beauty_health,56.9,4.5,100,2
9c6d5d4aaea6,Product 9c6d5d4a,bed_table_bath,85.9,5.0,100,1
ba74c6b75d2a,Product ba74c6b7,watches_gifts,157.0,5.0,100,1
4d2481b021cc,Product 4d2481b0,general,54.9,5.0,100,1
10d2b7a176cd,Product 10d2b7a1,sport_leisure,78.93,5.0,100,1
79d62ec5dd0d,Product 79d62ec5,automotive,27.9,5.0,100,1
741f691f78a5,Product 741f691f,house_construction,210.0,5.0,100,1
a55d10eb698c,Product a55d10eb,bed_table_bath,72.99,5.0,100,1
bcaccccaa025,Product bcacccca,electronics,22.0,5.0,100,1
14227590bd7d,Product 14227590,pet_shop,45.9,4.0,100,2
d05812cb900f,Product d05812cb,signaling_and_safety,18.95,5.0,100,1
95fcb44ada4c,Product 95fcb44a,beauty_health,145.49,5.0,100,1
bdeeb5acd16d,Product bdeeb5ac,construction_tools_construction,40.9,4.0,100,1
b35370362fa3,Product b3537036,furniture_decoracao,499.0,5.0,100,1
d9235fea02ba,Product d9235fea,construction_tools_lighting,109.0,5.0,100,1
8273821fd2a3,Product 8273821f,domestic_utilities,89.0,5.0,100,1
3b10cf7d1e08,Product 3b10cf7d,bed_table_bath,89.0,5.0,100,2
9af675a3fdef,Product 9af675a3,telephony,85.0,5.0,100,1
306e6b5dda33,Product 306e6b5d,toys,139.9,3.0,100,2
bfd7070500b5,Product bfd70705,informatica_acessorios,18.89,5.0,100,1
d51ac9dcce78,Product d51ac9dc,furniture_decoracao,49.9,2.0,100,1
aabc40882349,Product aabc4088,informatica_acessorios,59.9,4.0,100,1
9d5aabe3e326,Product 9d5aabe3,toys,249.99,5.0,100,1
da9323efe501,Product da9323ef,sport_leisure,42.0,4.0,100,2
909b87db6cb3,Product 909b87db,informatica_acessorios,39.9,5.0,100,1
0ef877bd233e,Product 0ef877bd,automotive,24.18,5.0,100,1
8948d630b987,Product 8948d630,sport_leisure,15.49,5.0,100,1
79b0cb968ca5,Product 79b0cb96,bed_table_bath,38.99,5.0,100,1
e852196fab4b,Product e852196f,fashion_bags_e_acessorios,42.9,5.0,100,1
bdcb0ed4ceda,Product bdcb0ed4,sport_leisure,44.9,1.0,100,1
de13988b8f96,Product de13988b,furniture_cozinha_area_de_servico_jantar_e_jardim,59.0,4.0,100,1
adfcb7a9c5e2,Product adfcb7a9,furniture_decoracao,89.9,4.5,100,2
ba131cee7989,Product ba131cee,furniture_decoracao,25.0,5.0,100,1
054515fd15bc,Product 054515fd,sport_leisure,43.0,3.5,100,11
4fc82a921b5a,Product 4fc82a92,telephony,779.0,4.0,100,1
6d44b2c01b68,Product 6d44b2c0,beauty_health,24.99,4.3,100,3
c3f395b82424,Product c3f395b8,beauty_health,194.0,5.0,100,1
7f064525eaaa,Product 7f064525,watches_gifts,49.0,5.0,100,1
c3602326cc2e,Product c3602326,pet_shop,129.97,3.0,100,1
f8e4c6a9bf1c,Product f8e4c6a9,domestic_utilities,36.9,5.0,100,1
84952f1f0070,Product 84952f1f,household appliances_2,170.0,4.3,100,3
ee3465de8b8c,Product ee3465de,beauty_health,46.9,5.0,100,1
3c260c3a756a,Product 3c260c3a,furniture_decoracao,68.2,2.0,100,1
fcd0a70961c1,Product fcd0a709,watches_gifts,2299.0,4.0,100,1
940d38f0ef28,Product 940d38f0,domestic_utilities,85.71,5.0,100,1
ddf1b126559b,Product ddf1b126,furniture_decoracao,39.99,1.0,100,1
d6183bc1d858,Product d6183bc1,automotive,629.99,1.0,100,1
87c9f9f88ecd,Product 87c9f9f8,sport_leisure,24.0,5.0,100,1
cd86aef97743,Product cd86aef9,you drink,29.9,5.0,100,1
49b9c5584a54,Product 49b9c558,stationery shop,99.5,5.0,100,1
2ff995aead9c,Product 2ff995ae,furniture_sala,74.99,2.6,100,8
57f2de7e1c60,Product 57f2de7e,sport_leisure,39.0,3.5,100,2
db580783a754,Product db580783,garden_tools,52.99,4.0,100,2
7935ddc510af,Product 7935ddc5,stationery shop,79.0,5.0,100,1
bf80c13f7780,Product bf80c13f,domestic_utilities,19.9,3.0,100,2
12728f215b33,Product 12728f21,household appliances,37.19,4.3,100,2
91247af15fbe,Product 91247af1,electronics,42.89,5.0,100,1
3181a2cda00b,Product 3181a2cd,pet_shop,149.9,5.0,100,1
2f9c2888168b,Product 2f9c2888,telephony,139.0,5.0,100,1
4fb3f6a12901,Product 4fb3f6a1,you drink,35.9,1.0,100,1
523786e175df,Product 523786e1,sport_leisure,26.0,5.0,100,1
0d0bc6cf9765,Product 0d0bc6cf,electronics,17.49,4.5,100,2
612c7f49d102,Product 612c7f49,beauty_health,35.49,5.0,100,1
59fc88d07b81,Product 59fc88d0,domestic_utilities,57.9,5.0,100,1
f1e1861218a3,Product f1e18612,furniture_decoracao,49.0,5.0,100,1
ba9943916136,Product ba994391,informatica_acessorios,59.9,5.0,100,1
a35f680fc19e,Product a35f680f,domestic_utilities,76.07,1.0,100,1
64ad2771f3e2,Product 64ad2771,stationery shop,99.0,5.0,100,1
01d40fca05c4,Product 01d40fca,construction_tools_lighting,199.9,5.0,100,1
1279fba7025d,Product 1279fba7,construction_tools_construction,124.43,5.0,100,1
716a15647e7f,Product 716a1564,cool_stuff,44.9,1.0,100,1
f49e985b4cb2,Product f49e985b,portateis_casa_forno_e_cafe,795.0,4.0,100,1
dfdd4a0d706e,Product dfdd4a0d,sport_leisure,69.9,5.0,100,1
236a76559b90,Product 236a7655,domestic_utilities,29.84,4.0,100,1
c9d16ed8ba8e,Product c9d16ed8,beauty_health,399.0,5.0,100,1
cdad9f8ea258,Product cdad9f8e,construction_tools_construction,55.0,4.0,100,1
a16a8eed860c,Product a16a8eed,electronics,12.9,5.0,100,1
3e00f726a0e1,Product 3e00f726,furniture_cozinha_area_de_servico_jantar_e_jardim,9.6,3.0,100,1
c98cf453c550,Product c98cf453,beauty_health,102.0,5.0,100,1
08fd8427101c,Product 08fd8427,informatica_acessorios,37.0,3.0,100,1
ac715f2fe695,Product ac715f2f,sport_leisure,49.0,1.0,100,1
a4d286543a67,Product a4d28654,domestic_utilities,119.0,5.0,100,1
afd8f74b2982,Product afd8f74b,automotive,20.0,5.0,100,1
3773a3773f59,Product 3773a377,house_construction,119.85,3.0,100,1
82c51c393850,Product 82c51c39,construction_tools_security,99.0,5.0,100,1
50bfd3691478,Product 50bfd369,general_interest_books,65.9,5.0,100,1
537f8133bb10,Product 537f8133,automotive,60.0,5.0,100,1
da02ed24d3cf,Product da02ed24,fashion_bags_e_acessorios,54.99,4.0,100,1
695e7998d136,Product 695e7998,informatica_acessorios,69.9,5.0,100,2
c5bb1910955d,Product c5bb1910,beauty_health,110.32,1.0,100,1
51d35e4714b1,Product 51d35e47,automotive,28.56,5.0,100,1
a97c6513de63,Product a97c6513,toys,12.0,4.0,100,1
8d62812b76d0,Product 8d62812b,pet_shop,39.9,5.0,100,1
4a78f5e17416,Product 4a78f5e1,beauty_health,99.9,4.3,100,3
498366f30112,Product 498366f3,bed_table_bath,69.9,4.0,100,1
309680674fcc,Product 30968067,beauty_health,46.9,5.0,100,1
8e87f0e6eb7e,Product 8e87f0e6,furniture_decoracao,32.0,5.0,100,1
b05ec8d9cabe,Product b05ec8d9,domestic_utilities,123.32,4.3,100,3
d5ef840497eb,Product d5ef8404,beauty_health,34.99,5.0,100,1
6ebee4184f69,Product 6ebee418,automotive,99.99,1.0,100,1
932ce0b67f9f,Product 932ce0b6,beauty_health,35.99,5.0,100,1
aafdb12b1b20,Product aafdb12b,furniture_decoracao,89.9,5.0,100,1
0798196b28c0,Product 0798196b,informatica_acessorios,289.0,5.0,100,3
fbd4031ddbc3,Product fbd4031d,domestic_utilities,138.0,5.0,100,1
3f4269f81421,Product 3f4269f8,automotive,19.55,1.0,100,1
2136c70bbe72,Product 2136c70b,watches_gifts,29.0,3.0,100,1
b3d072a13181,Product b3d072a1,automotive,116.5,5.0,100,1
a90d217d7252,Product a90d217d,domestic_utilities,89.99,4.0,100,1
46c24b0c3399,Product 46c24b0c,you drink,47.9,5.0,100,1
504f07e36481,Product 504f07e3,sport_leisure,100.49,5.0,100,1
3ddc79cbdf7e,Product 3ddc79cb,bed_table_bath,64.9,5.0,100,1
21a44a88917e,Product 21a44a88,beauty_health,54.9,5.0,100,1
d59349a33fcb,Product d59349a3,bed_table_bath,68.0,4.7,100,3
350a6b20271b,Product 350a6b20,toys,41.9,5.0,100,1
39a1a3b93147,Product 39a1a3b9,bed_table_bath,149.9,5.0,100,1
84c4e13ecfbf,Product 84c4e13e,furniture_sala,44.05,4.0,100,2
b0cdc9ffc6cc,Product b0cdc9ff,toys,376.9,1.0,100,1
510c5b375373,Product 510c5b37,furniture_decoracao,39.9,5.0,100,1
0268130c8c3e,Product 0268130c,stationery shop,139.9,5.0,100,1
9fbfc0d1a475,Product 9fbfc0d1,domestic_utilities,311.0,4.0,100,1
55dae7585569,Product 55dae758,you drink,75.99,5.0,100,2
3ca00c4e1220,Product 3ca00c4e,bags_accessories,119.0,5.0,100,1
49955ea31be7,Product 49955ea3,watches_gifts,119.0,5.0,100,1
1f0d72fdb89c,Product 1f0d72fd,household appliances,125.19,5.0,100,1
b39d5770ab89,Product b39d5770,beauty_health,69.9,3.0,100,1
76d75f398634,Product 76d75f39,informatica_acessorios,52.99,5.0,100,1
d40ab3a40d37,Product d40ab3a4,bed_table_bath,68.5,1.0,100,1
912d1fc21117,Product 912d1fc2,watches_gifts,110.65,4.8,100,5
b4a006be2cfa,Product b4a006be,toys,209.99,5.0,100,1
03ed331c2c9b,Product 03ed331c,automotive,37.99,4.0,100,1
ed77034b9238,Product ed77034b,telephony,19.5,4.0,100,1
d1b5b0f59a00,Product d1b5b0f5,general_interest_books,24.9,5.0,100,1
80736543f7c5,Product 80736543,bed_table_bath,107.5,5.0,100,1
d53fa4385b1c,Product d53fa438,informatica_acessorios,19.0,5.0,100,1
5b3b5f9ae84c,Product 5b3b5f9a,toys,129.9,4.0,100,1
b84186a036c7,Product b84186a0,construction_tools_construction,113.47,4.0,100,5
8f2c823e12d5,Product 8f2c823e,bed_table_bath,54.99,5.0,100,1
c79afda00334,Product c79afda0,cool_stuff,259.0,5.0,100,1
663048506357,Product 66304850,furniture_decoracao,29.99,5.0,100,1
70aa499facb0,Product 70aa499f,automotive,128.74,3.9,100,8
777798445efd,Product 77779844,toys,63.9,1.0,100,1
d7ae40734de8,Product d7ae4073,domestic_utilities,35.9,5.0,100,1
a321aef4233c,Product a321aef4,telephony,28.99,5.0,100,1
fb979d44fd42,Product fb979d44,pet_shop,49.0,5.0,100,2
41751736c87d,Product 41751736,you drink,379.99,1.0,100,1
9bda16ddb772,Product 9bda16dd,automotive,122.11,5.0,100,1
8ed3ae310714,Product 8ed3ae31,garden_tools,87.0,3.0,100,2
92298b2c1c8b,Product 92298b2c,automotive,64.8,5.0,100,1
ada916969296,Product ada91696,domestic_utilities,29.99,5.0,100,1
c4444723412f,Product c4444723,telephony,13.97,5.0,100,1
b8fdad0799bd,Product b8fdad07,beauty_health,29.9,5.0,100,1
3af5874bd242,Product 3af5874b,construction_tools_construction,18.63,1.0,100,1
494e28e86f2b,Product 494e28e8,telephony,18.99,2.5,100,2
25e531393ced,Product 25e53139,perfumery,160.65,4.5,100,2
65fd9b358b7e,Product 65fd9b35,informatica_acessorios,29.99,3.0,100,2
df4bcf4a3281,Product df4bcf4a,automotive,44.9,1.0,100,1
e6e3b7c71e3a,Product e6e3b7c7,stationery shop,349.0,5.0,100,1
99ce9f06fbb8,Product 99ce9f06,cool_stuff,55.9,4.0,100,1
fc44aa56f695,Product fc44aa56,household appliances,26.9,5.0,100,1
7ae27ce0834f,Product 7ae27ce0,beauty_health,39.9,5.0,100,2
07755a0056db,Product 07755a00,watches_gifts,849.0,3.0,100,1
ba63ad9eaf3d,Product ba63ad9e,perfumery,349.97,5.0,100,1
ed2067a9c1f7,Product ed2067a9,food,67.8,3.0,100,1
6db72cc3d861,Product 6db72cc3,domestic_utilities,27.49,5.0,100,1
f2399cabe080,Product f2399cab,furniture_office,99.9,4.3,100,3
3d13d2c1176a,Product 3d13d2c1,bed_table_bath,69.97,3.0,100,1
d6897f1dfdc9,Product d6897f1d,domestic_utilities,41.99,4.0,100,2
69d110cc75a1,Product 69d110cc,bed_table_bath,69.0,4.0,100,1
c5215dd0ebe5,Product c5215dd0,watches_gifts,1999.9,5.0,100,1
b7029935abac,Product b7029935,telephony,24.99,5.0,100,2
0ec7b6a863e2,Product 0ec7b6a8,bed_table_bath,159.9,1.0,100,1
f236d6f23823,Product f236d6f2,beauty_health,92.97,1.0,100,1
944750710134,Product 94475071,stationery shop,59.9,5.0,100,2
7efd7d1a1a98,Product 7efd7d1a,bed_table_bath,87.0,5.0,100,1
44b6fc0101a9,Product 44b6fc01,toys,65.0,1.0,100,1
fc7138a8f96a,Product fc7138a8,electronics,17.0,3.3,100,3
120fa011365f,Product 120fa011,bed_table_bath,179.9,4.0,100,1
9c9abca7bb34,Product 9c9abca7,domestic_utilities,71.4,4.0,100,1
34c00d434e28,Product 34c00d43,beauty_health,124.9,5.0,100,1
9492dac42243,Product 9492dac4,musical_instruments,35.89,3.0,100,1
08a58dc96332,Product 08a58dc9,informatica_acessorios,122.33,4.3,100,3
0b814a3c8fa6,Product 0b814a3c,furniture_room,169.0,5.0,100,2
0c2b45d82e82,Product 0c2b45d8,you drink,48.9,4.0,100,1
c369969688c2,Product c3699696,furniture_decoracao,65.9,1.0,100,3
832b74a0faa3,Product 832b74a0,beauty_health,110.32,4.0,100,1
602b1febe645,Product 602b1feb,informatica_acessorios,68.9,3.0,100,1
69b7c4bad8ca,Product 69b7c4ba,furniture_decoracao,69.99,5.0,100,1
fe0a8502d28f,Product fe0a8502,automotive,41.9,5.0,100,1
07821918ef48,Product 07821918,informatica_acessorios,139.0,4.0,100,2
6eac5126193b,Product 6eac5126,air conditioning,289.9,4.0,100,1
4a5c3967bfd3,Product 4a5c3967,construction_tools_construction,109.9,3.0,100,1
156fef830e2c,Product 156fef83,sport_leisure,29.99,4.0,100,1
fffdb2d0ec8d,Product fffdb2d0,informatica_acessorios,34.99,5.0,100,2
5f622da71495,Product 5f622da7,informatica_acessorios,59.99,4.8,100,4
91846781ef75,Product 91846781,sport_leisure,134.99,3.8,100,4
ec9ec25e8e94,Product ec9ec25e,you drink,48.9,5.0,100,1
6ab9d49c399f,Product 6ab9d49c,general,12.99,5.0,100,1
0a9a9c25c5a0,Product 0a9a9c25,beauty_health,14.99,5.0,100,1
ed52d46b8e1e,Product ed52d46b,informatica_acessorios,9.99,4.0,100,1
37470d844277,Product 37470d84,household appliances,86.0,5.0,100,1
02335f37af17,Product 02335f37,toys,57.99,1.0,100,1
6c3c95f656ad,Product 6c3c95f6,general_interest_books,65.9,4.0,100,1
acc444eb5ad2,Product acc444eb,furniture_decoracao,120.0,5.0,100,1
d725b0198c31,Product d725b019,general,44.99,3.0,100,1
380b4664ba5b,Product 380b4664,watches_gifts,29.0,1.0,100,2
46bbd7e6d1f6,Product 46bbd7e6,sport_leisure,74.99,3.5,100,2
edcd467c7d7e,Product edcd467c,beauty_health,98.0,5.0,100,1
dff6fc6c464a,Product dff6fc6c,sport_leisure,14.0,5.0,100,1
3ef787b4af18,Product 3ef787b4,automotive,19.0,5.0,100,1
caacfe6fb59d,Product caacfe6f,air conditioning,49.9,5.0,100,2
786733d31725,Product 786733d3,stationery shop,79.0,3.0,100,1
2b0c892ab2b8,Product 2b0c892a,sport_leisure,86.99,5.0,100,1
779dd392d4fb,Product 779dd392,construction_tools_construction,154.67,4.3,100,3
59614aca5e5d,Product 59614aca,furniture_decoracao,99.9,4.0,100,1
70488833a845,Product 70488833,automotive,89.9,5.0,100,1
404c6e8590cb,Product 404c6e85,sport_leisure,169.9,5.0,100,1
5494497e1078,Product 5494497e,bed_table_bath,64.99,5.0,100,1
7a10f0794d6c,Product 7a10f079,automotive,178.0,1.0,100,1
ba80c9f47a84,Product ba80c9f4,pet_shop,114.32,5.0,100,3
f7f59e6186e1,Product f7f59e61,domestic_utilities,34.9,5.0,100,5
c20a3f598c16,Product c20a3f59,domestic_utilities,32.0,4.1,100,12
8e4417928fc0,Product 8e441792,sport_leisure,619.0,5.0,100,1
a4d0871577d7,Product a4d08715,beauty_health,23.89,4.0,100,1
1fa52682d693,Product 1fa52682,informatica_acessorios,59.9,3.0,100,1
f7684280fac2,Product f7684280,informatica_acessorios,125.0,1.0,100,1
54f45413afc0,Product 54f45413,beauty_health,149.9,1.0,100,2
86b740765632,Product 86b74076,you drink,24.99,3.0,100,1
b6b76b074ed0,Product b6b76b07,watches_gifts,99.0,3.2,100,4
9ecadb84c81d,Product 9ecadb84,furniture_decoracao,35.0,5.0,100,1
d1fd2ceaad67,Product d1fd2cea,household appliances,133.69,5.0,100,1
4cc8bfa581f4,Product 4cc8bfa5,bed_table_bath,80.0,3.0,100,1
eaf84e31d1e8,Product eaf84e31,bed_table_bath,59.9,3.0,100,1
8af5b5f4f898,Product 8af5b5f4,furniture_decoracao,75.0,5.0,100,4
cedc314dea64,Product cedc314d,cool_stuff,72.99,5.0,100,1
ba22b6bb8962,Product ba22b6bb,bed_table_bath,99.9,5.0,100,1
5f19455f0c39,Product 5f19455f,beauty_health,410.26,4.5,100,4
2202fbe16d56,Product 2202fbe1,fashion_bags_e_acessorios,30.0,5.0,100,1
3d98ab25b3b0,Product 3d98ab25,consoles_games,55.93,4.0,100,1
2f5895fbda5c,Product 2f5895fb,garden_tools,27.9,5.0,100,1
801f748b352e,Product 801f748b,beauty_health,12.0,5.0,100,1
46d418ab71bf,Product 46d418ab,general,31.7,5.0,100,3
f4b9c879eda4,Product f4b9c879,domestic_utilities,51.9,4.0,100,2
9f7d332f1285,Product 9f7d332f,furniture_decoracao,34.99,5.0,100,1
b5e6d813290c,Product b5e6d813,stationery shop,27.22,5.0,100,3
1055db476dfb,Product 1055db47,beauty_health,43.99,5.0,100,1
308e5ad92ea7,Product 308e5ad9,construction_tools_construction,178.0,4.0,100,1
7f457254a89d,Product 7f457254,automotive,24.99,3.5,100,2
3bad4452b9bf,Product 3bad4452,construction_tools_construction,95.2,4.0,100,2
7c2de4db4b4b,Product 7c2de4db,house_construction,129.95,5.0,100,1
89ea72335f0b,Product 89ea7233,watches_gifts,129.9,4.0,100,1
34aca5f4e567,Product 34aca5f4,you drink,232.9,4.0,100,1
10e7b44b01fc,Product 10e7b44b,musical_instruments,65.9,5.0,100,1
4033dc4f8f07,Product 4033dc4f,perfumery,8.6,5.0,100,1
06fe33024120,Product 06fe3302,beauty_health,226.9,5.0,100,1
11fd9d7ba552,Product 11fd9d7b,cool_stuff,99.0,5.0,100,1
004636c889c7,Product 004636c8,domestic_utilities,49.0,1.0,100,1
7148a8f67a15,Product 7148a8f6,stationery shop,45.0,4.5,100,2
c820d5a564b8,Product c820d5a5,telephony,24.99,4.0,100,1
50562cf6349c,Product 50562cf6,fashion_underwear_e_moda_praia,160.0,3.0,100,1
7e53a61dd911,Product 7e53a61d,beauty_health,189.99,3.0,100,1
5e3da89d8383,Product 5e3da89d,stationery shop,95.0,5.0,100,1
3a9621dab36a,Product 3a9621da,sport_leisure,124.95,4.0,100,1
3991c74594bb,Product 3991c745,signaling_and_safety,57.9,5.0,100,1
a622b421b0b5,Product a622b421,sport_leisure,149.9,5.0,100,1
e2f36cf81898,Product e2f36cf8,furniture_decoracao,46.9,5.0,100,1
6a3370dbb5bd,Product 6a3370db,perfumery,36.9,4.5,100,2
059edbecfc72,Product 059edbec,beauty_health,35.0,5.0,100,1
787031fcba26,Product 787031fc,general_interest_books,59.9,5.0,100,1
